time_hrs,v1,a1,w1,h1,m1,T1,v2,a2,w2,h2,m2,T2,v4,a4,w4,h4,m4,T4,v5,a5,w5,h5,m5,T5,v6,a6,w6,h6,m6,T6
-7.03144166618586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.233831993354792,0.374402740125785,0.213013209095481,-0.101747484681141,-0.0093123076753,16.74076
-6.88310833275318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216634501619426,0.358218086449584,0.199115864150144,-0.083743097057266,-0.0098067493510241,16.72734
-6.80866388697177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.209225063598126,0.342718797136617,0.147311856420573,-0.0831379075573039,-0.0127860406382652,16.5866
-6.73421944398433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.246889500096316,0.32721950782365,0.184371442941472,-0.0922157500567364,-0.0222464980437952,16.5987766666667
-6.58533055521548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.285060231435091,0.548345918250927,0.307991635121899,-0.0861638550571148,-0.0215884803004039,16.51578
-6.51144166477025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.333543881200228,0.528604029265584,0.372766498133785,-0.0941826159316136,-0.026863785650395,16.5759633333333
-6.4369972217828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.226439773044809,0.508862140280241,0.271435000132356,-0.0897949920568878,-0.0331034539181004,16.7753366666667
-6.28755277767777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2842314345153,0.513759018483986,0.28509410487863,-0.0891898025569255,-0.0314740258830501,16.8168066666667
-6.21310833189636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.313980007498542,0.55161474573539,0.285173518278317,-0.0885846130569635,-0.0290824578939326,16.2651366666667
-6.13866388890892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.304184698568158,0.47879665159821,0.274638007253091,-0.105378621680914,-0.0305072829889418,16.8029933333333
-5.99033055547625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.304740223606272,0.490707809326133,0.271673240331419,-0.102201376806112,-0.0316123376078155,16.9665533333333
-5.91588610969484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.297739924462363,0.486010431409362,0.264473092093072,-0.0976624555563962,-0.0372140185169041,16.4071333333333
-5.8414416667074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.265596280998547,0.466623512220286,0.265505466289012,-0.0749678493078146,-0.040990946888146,17.0283733333333
-5.6919972198084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.297773223406531,0.40665027658074,0.236069566138126,-0.0987215371813298,-0.0395843616982063,17.04707
-5.61810833215714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.327483584105299,0.530986871594006,0.275299785583821,-0.105529919055904,-0.039649133208952,17.56712
-5.54366388637573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.346759048558953,0.876868060502566,0.435344257087646,-0.105529919055904,-0.0399838778675954,17.2484833333333
-5.39477499760687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.331992995385666,0.598674043940042,0.319321280144003,-0.10144488993116,-0.0418408088190417,16.8611666666667
-5.32033055461943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.338519545552306,0.624565623481198,0.343304126849671,-0.0934261290566608,-0.0364398332882184,16.8986466666667
-5.24588610883802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.262965699769626,0.49304285504562,0.275193901050904,-0.107345487555791,-0.0375310995868312,16.92873
-5.09755277540535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.274380810004857,0.437138891252124,0.253381687270032,-0.106891595430819,-0.0410019450369927,17.1463933333333
-5.02310833241791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.274716898314201,0.515778788918268,0.278820446303306,-0.106135108555867,-0.0399118342191918,17.28186
-4.9486638866365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.263130685063553,0.458183168172472,0.265849591020991,-0.0897949920568878,-0.0422362720317284,16.9571633333333
-4.79977499786764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.238857343941463,0.441878759391421,0.228313524101967,-0.0952416975565473,-0.0393241704607401,17.2517733333333
-4.72588611021638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.245352337206489,0.372429680357639,0.215183842020277,-0.0746652545578333,-0.0384465297613129,17.1972533333333
-4.57699722144753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.300366903568621,0.662977923406772,0.350768986420309,-0.0934261290566608,-0.0402118363600945,17.1940033333333
-4.50255277566612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.222252847845809,0.307994125239532,0.174974190645101,-0.0849534760571904,-0.0422505398884614,17.1699833333333
-4.42810833267868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.280936496484899,0.501944858742217,0.263731900362655,-0.0776912020576442,-0.0378893278124472,17.0711366666667
-4.27866388857365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27847307233991,0.396902924951488,0.215157370887048,-0.0589303275588169,-0.0381723625763468,16.65327
-4.20477499812841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.249464063617473,0.334370269045054,0.178627207030733,-0.05696346168394,-0.0423001285685466,16.57189
-4.13033055514097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.324900776802206,0.451514151062981,0.245784472033248,-0.0533323246841667,-0.0404680339461697,16.51088
-3.98144166637212,0.12848391630623,0.235687218198445,0.163030680795069,-0.184630738522954,0.0249060254010034,15.1945,0.0456703353107639,0.147827411508243,0.106920301738275,-0.049429009715357,0.0158537893080843,15.4069133333333,-0.0646697243012641,-0.103233546721209,-0.081691950940128,-0.0234986945169713,NaN,15.4158533333333,0.692934976364885,0.664288036436587,0.357660326183934,-0.00189144736842095,-0.0632670913300621,18.1346666666667,0.317698972911327,0.431545039794185,0.236837229001773,-0.0292760420606702,-0.0430121135771835,17.1008266666667
-3.90699722059071,0.130435105607572,0.231761101215715,0.164900616386176,-0.179474384564205,0.0236332284118079,15.3841366666667,0.0259643286368132,0.089909175423609,0.0673663496228272,-0.0492585648542697,0.0173776871113238,15.4565266666667,-0.11173511517434,-0.116119928050233,-0.0971977761014724,-0.0247519582245431,NaN,15.6746333333333,0.717642838943457,0.69521743984044,0.357767388744156,-0.0134046052631578,-0.0544715450096803,17.9760166666667,0.278086044182704,0.456869606340204,0.223654604653625,-0.0250397155609351,-0.0339800474873906,16.96535
-3.83199722226709,0.0927625170523179,0.170007368974888,0.120022162199598,-0.151696606786427,0.0259365994236296,15.3059833333333,-0.00753023459616886,0.0374727322122175,0.0350934732699246,-0.0414181012442476,0.0165660700965657,15.1269166666667,-0.126084245416585,-0.128389350895294,-0.0960243623054789,-0.043028720626632,NaN,15.54403,0.707993855574093,0.723986120290503,0.382320402555226,-0.013157894736842,-0.053656972959173,17.7656533333333,0.213811999032003,0.461506442587444,0.223072239722582,-0.0438005900597624,-0.0338840314001403,16.8001533333333
-3.68366388883442,0.0784725802176711,0.152646058193785,0.11285407576702,-0.157850964737192,0.024952390198973,15.1648033333333,-0.0228918343367206,0.0258349661595454,0.0281403738930799,-0.0267598431907279,0.0163224998135965,15.4064833333333,-0.0951503463952073,-0.0995029152255782,-0.0768306652138686,-0.0440731070496084,NaN,15.51185,0.77830130549874,0.905088616260973,0.463473823204026,-0.00287828947368407,-0.0530752830478022,17.2697133333333,0.206151877289061,0.237973625531565,0.136670460862429,-0.0330584764354338,-0.0311616467849426,16.49993
-3.60921944305301,0.06071702481,0.127224442043991,0.0987949303968416,-0.15585495675316,0.0242189892540647,15.28808,-0.00966920463062559,0.0451276357964068,0.0363397835355856,-0.024884949718766,0.0149136085598205,15.24456,-0.122854376944437,-0.132691951346023,-0.100131310591456,-0.047206266318538,NaN,15.50049,0.663452473816381,0.593872548866515,0.318689554262874,0.0271381578947369,-0.0467417623648523,17.1928166666667,0.194326158115852,0.33737700473982,0.189242131455648,-0.0388077766850746,-0.0316398005820734,16.5157633333333
-3.53477500006557,0.0724253362581535,0.129378991743025,0.0944663757877968,-0.133233532934132,0.0237609360234559,15.2665,-0.0216943094503272,0.0140103328522434,0.0120367333551985,-0.0286347366626898,0.0171332615944051,15.24456,-0.142200397659082,-0.142483655718855,-0.100047495320314,-0.068929503916449,NaN,15.2787433333333,0.679437770718416,0.603711741559726,0.331893936690339,-0.0164473684210527,-0.0393070424856002,16.8539433333333,0.157055144712184,0.270044568919603,0.150911930539746,-0.0540888115591194,-0.034098428196418,16.5548166666667
-3.38644166663289,0.0708054753501195,0.125726805942526,0.0801648313595125,-0.112940785096474,0.0208234359355199,15.4125966666667,-0.0294528046112604,0.00352125580078666,0.0110200065595276,-0.03460030680075,0.017819910971947,15.3609133333333,-0.127823358189869,-0.138949871775991,-0.0974492219148997,-0.0671540469973889,NaN,15.49111,0.679313074229608,0.573992671519759,0.312622675850255,-0.0273026315789473,-0.0375901085080409,16.69808,0.215787388786955,0.341000108647375,0.191730417979194,-0.0365383160602164,-0.0365385459798533,16.71956
-3.31199722085148,0.072060035348934,0.116410789031772,0.0800263176120231,-0.0994677312042582,0.0205369357606018,15.26125,-0.0278949562919535,-0.00629418397977799,0.000459166939980271,-0.043122549855122,0.0174015788636301,15.2815533333333,-0.13020197625466,-0.134993347909103,-0.0738971307238846,-0.0687206266318537,NaN,15.3413733333333,0.646139186834865,0.659186548213478,0.357945826344527,-0.0382401315789473,-0.0413285980398355,16.43848,0.187620920719837,0.284149464820858,0.174709479312809,-0.0456161585596491,-0.0325787520810772,16.6895
-3.23755277786404,0.0718767800212063,0.10843078396939,0.0768751298566381,-0.075515635395875,0.0204775374451098,15.4602,-0.0379408573730554,-0.0304652670016184,-0.0196785831420138,-0.0277825123572525,0.0158609384428401,15.3348,-0.128986483944092,-0.13512744654896,-0.0937892884083481,-0.0714360313315926,NaN,15.4858266666667,0.568899452950697,0.689900764088229,0.393205096177867,-0.0777960526315787,-0.040889712304751,16.33266,0.169837509460803,0.244145584507969,0.145458877094528,-0.035327937060292,-0.029896857713003,16.8237833333333
-3.08810833096504,0.0677565083207743,0.102992422347957,0.0738970842856153,-0.0823353293413174,0.0198717465812026,15.4378533333333,-0.0375986154835998,-0.0265677564367843,-0.0151525090193505,-0.0214760524970172,0.0154777732928939,15.2335166666667,-0.131274894545499,-0.139855041154347,-0.0984270667448944,-0.0775979112271539,NaN,15.4691566666667,0.599798173064185,0.66615697515815,0.443453124442382,-0.101726973684211,-0.0306703586163536,15.74584,0.235466499507163,0.292005509647156,0.169335839267279,-0.0407746425599516,-0.031748387422373,16.9409233333333
-3.0136638879776,0.0635898199212801,0.105444743469363,0.0781563820209155,-0.103792415169661,0.019506539772421,15.39104,-0.0344196193061381,-0.0287685894018812,-0.0188586421777631,0.0068177944434975,0.0146942421299723,15.2029766666667,-0.118355947090791,-0.125754600709785,-0.0817198893638421,-0.0875195822454307,NaN,15.4813566666667,0.471492033599039,0.642413186228071,0.367117519003604,-0.0817434210526315,-0.0247971544423259,15.68686,0.184574219683589,0.234791760336684,0.14336765756942,-0.0347227475603298,-0.0300973740902962,16.9966433333333
-2.93921944219619,0.058030440728583,0.104635736964391,0.0748666805180414,-0.084664005322688,0.017924554051161,15.4658966666667,-0.0318894051245513,-0.0260017212041065,-0.0190882256477533,-0.00426112152718594,0.0147545444293424,15.4297133333333,-0.141581692843474,-0.127631664133908,-0.0870281898695277,-0.0949347258485639,NaN,15.5826733333333,0.267450454713839,0.330247729285376,0.197209235930195,-0.0504934210526317,-0.0222578606046259,15.59651,0.151409298874749,0.175030114620323,0.0986314424120498,-0.0152053861865498,-0.0292629208530517,16.95433
-2.79033055342734,0.0333212368920848,0.0761968537096853,0.0570676639656484,-0.0836660013306721,0.0181201370991289,15.1965433333333,-0.022313265306408,-0.0308775159832709,-0.0271564447359791,0.00954491222089637,0.0138400032101758,15.42732,-0.147266228484141,-0.130775353172045,-0.0900455396306542,-0.0845953002610966,NaN,15.45367,0.250537487636709,0.279651779228744,0.173405660040684,-0.0637335526315789,-0.0138962405067021,15.5228633333333,0.158597703975505,0.266903263240231,0.144241204965985,-0.0127846281867009,-0.0304370151898247,16.8799066666667
-2.71644166577607,0.0309927400422538,0.062965324265827,0.0505921462705172,-0.0823353293413174,0.0164031483563858,15.1729333333333,-0.014877258540297,-0.0309391314777385,-0.0253853722531978,0.0149991477756946,0.0143425534410535,15.1883433333333,-0.135612368191702,-0.118668244573538,-0.0881177883943789,-0.0834464751958225,NaN,15.54358,0.218932353219672,0.279220801687541,0.18214910245887,-0.0661184210526317,-0.0157241889542732,15.4642766666667,0.166618537631577,0.196714197117241,0.0898694973131799,-0.0026477040623345,-0.0282005740427588,16.8217166666667
-2.64199721999466,0.0318063330544252,0.054700684509924,0.0406537848881499,-0.0615435795076513,0.0167700849486641,15.33891,-0.0160498966669345,-0.0396117343558829,-0.0321416857986225,0.00221578319413673,0.0140404883549075,15.2388433333333,-0.109498665271175,-0.105403835398611,-0.0685888302181992,-0.0851174934725849,NaN,15.4325566666667,0.178212669094702,0.234256224463675,0.15641840048535,-0.069078947368421,-0.013704993073303,15.4488166666667,0.145550433311732,0.141720441060948,0.0718691267173146,-0.0177774415613889,-0.0329284973076027,16.7444466666667
-2.49310833122581,0.0305647362455552,0.057171669115933,0.0421774361105338,-0.0647039254823688,0.0155048438951881,15.39265,-0.0164438441617092,-0.00969102788100717,-0.0130206625122989,0.0196011590250553,0.0113918352373381,15.3634066666667,-0.132178318882115,-0.127014599341197,-0.082306596261839,-0.088355091383812,NaN,15.6099166666667,0.165334551879734,0.314097386878985,0.199314799614575,-0.0763157894736841,-0.00591236116630001,15.4423233333333,0.113142477600559,0.113684961957223,0.0485745294756068,-0.0291247446856796,-0.0316147360948342,16.71919
-2.41866388823837,0.0283182131929762,0.0516552784257251,0.0412424683149801,-0.0419161676646707,0.0129899361070596,15.3918133333333,-0.023702002741539,-0.0143906201342697,-0.0138406034765497,-0.00818135333219716,0.00342769108483965,15.35894,-0.109535623969361,-0.08695835845017,-0.0597602883245328,-0.086266318537859,NaN,15.3450566666667,0.0873875858894453,0.217588988008665,0.130295135791014,-0.0432565789473682,-0.0049076347256275,15.3955366666667,0.132539695849702,0.157194357075869,0.0876194509886967,-0.028670852560708,-0.0214813778091402,17.1406933333333
-2.34421944245696,0.0262048942484279,0.0527170723702248,0.0425237204792575,-0.0357618097139055,0.014237871491374,15.39471,-0.0382582564011072,0.00326074941174692,0.00518202689406388,-0.040054542355548,-0.0115295146772075,15.41177,-0.104234738435561,-0.091201887408927,-0.0676668622356327,-0.0844908616187989,NaN,15.52693,0.0925411703872601,0.171976023096017,0.118661004246815,-0.0342105263157894,0.000237700470235414,15.3747433333333,0.132434073750718,0.165860932808089,0.0963549249543372,-0.0236780391860202,-0.0196134987020483,17.2001166666667
-2.18199722003192,0.0162639864118685,0.0537788663147247,0.0392686474132558,-0.0347638057218898,0.0113594866779707,15.1798866666667,-0.0110798201259,-0.00404190155945228,0.0278123975073796,-0.0284642918016023,-0.00661212623716989,15.34139,-0.120274166117092,-0.109419984039753,-0.0655714804570726,-0.0942036553524803,NaN,15.3914266666667,0.062060190562474,0.149392935506592,0.104671496377717,-0.0523848684210526,0.00480965561878444,15.365,0.139181931333577,0.179795049739652,0.102152103131535,-0.0324532869354718,-0.0174884199537708,17.2351
-2.09199722204357,0.00800448562335143,0.0535871656356415,0.0469561603989195,-0.0412508316699934,0.0124070998830397,15.2120066666667,-0.00251291673122855,-0.00836828348892804,-0.0171859626106921,-0.016703596386569,0.00117311887120986,15.2059066666667,-0.12962897480418,-0.118113228460656,-0.0759086972313023,-0.0902349869451697,NaN,15.4715533333333,0.0820846770214416,0.161007048567055,0.115556190000357,0.00476973684210513,0.00625216355388591,15.3414133333333,0.169003849413371,0.155598188828661,0.086401778860153,-0.0347227475603298,-0.017957318356443,16.6406933333333
-2.01755277626216,0.00425689664375595,0.0428295402918193,0.0352863771729341,-0.0429141716566868,0.0109510086455331,15.19738,0.00772737521743938,0.00408826618768621,-0.00944571990816667,-0.0124424748593831,0.01076570555264,15.34059,-0.112632232285102,-0.107591440367759,-0.0672477858799208,-0.0855352480417754,NaN,15.35031,0.0180541373729464,0.0991714888799373,0.0782984190428606,-0.0322368421052631,0.00921019058595784,15.3735533333333,0.208608686420983,0.310895937755774,0.167826984673214,-0.0153566835615404,-0.0168371310429167,16.79206
-1.94310833327472,0.00509555728687583,0.0366399602107583,0.0332086709605925,-0.0163007318695942,0.0110925737070675,15.4142233333333,0.00525802187757662,-0.0123943888564736,-0.020236142997704,-0.0288051815237772,0.0111785910666948,15.1973533333333,-0.117795512259292,-0.117121892822966,-0.0749029139775936,-0.0925326370757179,NaN,15.5416033333333,0.0246728482753888,0.106426242537391,0.0824738588915455,-0.00518092105263146,0.00996804474648827,15.30682,0.203484524185406,0.278914393391302,0.135479259867115,-0.0301838263106136,-0.0177753117968761,16.6374533333333
-1.79255277570337,-0.00647115749757199,0.021114155212216,0.0220929427245653,-0.02478376580173,0.00993309432561618,15.3141133333333,0.012422244941207,-0.0178231136735419,-0.020006559527714,-0.0163627066643941,0.00923095410041119,15.2584033333333,-0.129375918293929,-0.118967966816314,-0.0795127538904256,-0.100469973890339,NaN,15.2884833333333,0.0108202609383796,0.0888848668052822,0.071196602548089,0.0039473684210527,0.0107605812003198,15.3519566666667,0.195392559044111,0.268120143927134,0.127008497233766,-0.0188365231863227,-0.0129795211998851,16.66302
-1.71810833271593,-0.00753738527152992,0.0206429764449216,0.0205692915021813,-0.0437458416500334,0.00922190201729012,15.4186766666667,0.00302132747884754,0.00439696730804529,-0.0117415546080681,-0.0202829384694053,0.00984282014058313,15.2128066666667,-0.129271830734449,-0.109558275882065,-0.0684770765233428,-0.104856396866841,NaN,15.4427166666667,0.00142325733190507,0.0784687809505098,0.0576353449198814,0.0182565789473685,0.0103615583567309,15.28361,0.15521124536976,0.174374914305861,0.0992402784763216,-0.028065663060746,-0.0130618865121892,16.5764066666667
-1.64255277626216,0.00108030109292545,0.0160420370125149,0.010804072304176,-0.0389221556886229,0.00974097085838688,15.27343,-0.00924689765807585,-0.0278115994112095,-0.0267956707117087,-0.0298278506903017,0.00984282014058313,15.2022366666667,-0.130149501889086,-0.120859712284106,-0.0737015617578858,-0.100992167101828,NaN,15.4475833333333,0.00445100508169016,0.109233925909636,0.0729452910317263,0.0197368421052633,0.0120079238642274,15.2832566666667,0.183364289216564,0.228316391080511,0.12960266829023,-0.0226189575610862,-0.0101279596252503,16.68988
-1.49310833215714,0.00704885428643598,0.0217674223265214,0.0184915852898397,-0.0389221556886229,0.00828151109463482,15.4056666666667,-0.00870714202925149,-0.0252640292737747,-0.0204001311905542,-0.0230100562468042,0.00862471824476385,15.3226833333333,-0.114231219039178,-0.106914188823521,-0.0649568351353618,-0.102872062663185,NaN,15.48989,0.0115635167720238,0.0492086451164135,0.034723957032226,0.0389802631578948,0.0107068560959942,15.3202566666667,0.190321762060645,0.187375443336204,0.092860735368081,-0.021408578561162,-0.00843206180798373,16.4498733333333
-1.41866388637573,0.00355492402405666,0.0256656182329464,0.020915575870905,-0.042581503659348,0.00703585678245067,15.5220366666667,-0.00363472075037108,-0.0259673355302497,-0.0221056083961954,-0.0181523777058124,0.0111785910666948,15.1990033333333,-0.126567945353108,-0.109945659437033,-0.0687005839130557,-0.100992167101828,NaN,15.4317133333333,-0.0173346097780848,0.0421390604973613,0.0322258306270298,0.0197368421052633,0.0118435096357159,15.23077,0.206918392620113,0.236763057991894,0.135664557799719,-0.0232241470610485,-0.00823308859670202,16.80546
-1.34421944338828,0.00710174440300815,0.0294249423209036,0.0219544289770759,-0.0244510978043913,0.00718643725642476,15.39185,-0.000738666939427146,-0.00957703772133855,-0.00997048212528706,-0.00852224305437199,0.0102265133543835,15.3023233333333,-0.11404020120797,-0.104381033332924,-0.061045455815383,-0.086579634464752,NaN,15.4524766666667,-0.0197941291440736,0.0383380553259753,0.0329752685485885,0.00657894736842102,0.0100417191461901,15.21367,0.183962226324092,0.240776615428213,0.132726262011277,-0.0167940086239504,-0.00872890234411616,16.5719566666667
