time_hrs,v1,a1,w1,h1,m1,T1,v2,a2,w2,h2,m2,T2,v3,a3,w3,h3,m3,T3,v4,a4,w4,h4,m4,T4,v5,a5,w5,h5,m5,T5,v6,a6,w6,h6,m6,T6,v7,a7,w7,h7,m7,T7
-2.92294444330037,0.0685250492886311,0.173773881818697,0.123890307673598,-0.0508679158523968,0.00400885027722198,16.2993,-0.0339679882169615,-0.0100869618307691,0.010568957905944,-0.0499108734402853,NaN,15.6323133333333,0.199842329988481,0.269464734702858,0.164301409998169,-0.0521937321937322,NaN,15.4040266666667,0.08907707447531,0.190363390571485,0.132051445307526,-0.0494631226896673,-0.0251383954551762,16.9275466666667,-0.0124484982782574,0.00463599151386784,-0.0139759264076429,0.135282776349614,0.0046978025494413,15.7902033333333,-0.0654725906895738,-0.029484887136994,-0.00580480659686444,-0.136864999223241,0.00833190507897896,15.8353766666667,6047.58171198403,2444.10490868759,36.5548462006079,10.9919465045593,0.684966109390829,15.7116966666667
-2.78849999886006,0.0682051961837689,0.108200450992661,0.104858324212574,-0.0281641567996321,0.00594098672243293,16.1918233333333,-0.0265557528280254,-0.0109367254812206,0.0106208938170298,-0.0505964623611682,NaN,15.57534,0.179793292988644,0.255497780690507,0.148324482695477,-0.0528774928774928,NaN,15.4117766666667,0.0909753991530173,0.207849181890155,0.252260282694512,-0.0160183066361557,-0.0186281837189672,17.0137433333333,-0.00921290988183265,0.00217759123530104,-0.0198879088135832,0.126392459297343,0.00450041594776218,15.6262366666667,-0.0850017072051401,-0.0131624293530521,-0.00254977486030483,-0.128786701879758,0.00786099864224377,15.7739666666667,6035.52253471707,2463.98351804145,36.640156231003,11.0963258358663,0.685028822270013,15.70881
-2.72127777524292,0.0679881828666244,0.15328492270784,0.120941262313024,-0.0237958386021382,0.00264808723542997,16.0424833333333,-0.035888852778328,-0.007801639093446,0.0134254330156587,-0.0559440559440559,NaN,15.5753733333333,0.149425342449546,0.203828018085031,0.131981322102179,-0.0493447293447293,NaN,15.49153,0.0928737238307247,0.225334973208826,0.155895835986247,-0.0433022355219151,-0.015138035079051,16.7037633333333,-0.00597732148540764,0.0080496852689742,-0.0195095419396032,0.136032562125107,0.00430302934608218,15.8463633333333,-0.0615950976852704,-0.022842658766653,0.00401453914175653,-0.143855833462793,0.00809757120386756,15.7063866666667,6073.99367794818,2487.49633119096,36.8649732522796,10.9016182370821,0.686307672559548,15.7539733333333
-2.58683333080262,0.044880270948535,0.0733151247416381,0.0786513437918035,-0.0173008391769169,-0.000129678641990871,16.03069,-0.0395935447636848,-0.0145748916393938,0.00283050715417166,-0.0477169888934597,NaN,15.53343,0.149340780172107,0.198420701705413,0.122047244094488,-0.0504843304843304,NaN,15.4182866666667,0.0649059258635407,0.194980962038611,0.122691964854196,-0.0269318781904595,-0.0158945631126877,16.6496233333333,-0.00302114540352894,-0.00310902095059262,-0.019627781587722,0.15092116538132,0.00410564274440284,15.77188,-0.0346298739117009,-0.00564007649236276,0.0128573753594097,-0.10890166226503,0.00872614406768646,15.6555366666667,6283.61529411524,2582.60319995212,37.1198996960486,11.3532595744681,0.684991044290004,15.68443
-2.51961110997945,0.0263946193407698,0.0476140256822326,0.052687583606956,-0.0254626968617083,-0.00451205074699834,16.1332366666667,-0.0333994019719567,-0.00984677192293215,0.00350567399828616,-0.0436034553681612,NaN,15.4760733333333,0.121431978007751,0.15914062752454,0.116095953122139,-0.0467236467236467,NaN,15.5659866666667,0.0419211980812213,0.193788167607154,0.130077677320769,-0.0212990670656574,-0.0172428307870071,16.7753666666667,0.00194475028445651,-0.00235389566180733,-0.0176650034289497,0.13324764353042,0.00371086954104372,15.8121533333333,-0.0906986506368088,-0.041498442403354,-0.0130743774751803,-0.123194034488116,0.0070886917437174,15.5940833333333,5983.60374501547,2467.85426721243,36.4745544072948,11.168588449848,0.686400377425366,15.6787166666667
-2.384611107409,0.0481786069118824,0.0549700645073714,0.0605010336860028,0.000747212323255475,-0.00393716502640173,16.2939166666667,-0.0415716806231586,-0.00363861837893931,0.00179178893245724,-0.0479226655697244,NaN,15.64655,0.109630114657971,0.158850358404118,0.106390770921077,-0.0402279202279201,NaN,15.4354066666667,0.0378750774631675,0.153469905173475,0.114287533426716,-0.02834008097166,-0.0165908854243533,16.34529,0.00637862566959968,-0.00633664327405203,-0.014874547733346,0.120608397600686,0.00351348293936349,15.7909933333333,-0.0765434338017993,-0.0352775412558226,-0.0192589377746434,-0.106416032313189,0.0078896255473333,15.5729066666667,6065.78496853035,2422.80399824858,36.2236425531915,11.3853762917933,0.686291362323561,15.7238933333333
-2.31738888658583,0.0428711644252375,0.0323189675536628,0.0429283716405204,-0.00563283135992643,0.00115786890015901,16.3619166666667,-0.0441867941149177,-0.0205802439983638,-0.00163598119920028,-0.0571781160016454,NaN,15.6966366666667,0.121369698417334,0.13430842133365,0.098425196850394,-0.028034188034188,NaN,15.3214733333333,0.0175619614084268,0.145312652932148,0.116133961543359,-0.0873085724344306,-0.0181010962539471,16.78145,0.0129222891092844,0.0195849954806226,-0.00993213044197983,0.10497000856898,0.00331609633768437,15.7421833333333,-0.119661156491158,-0.0649767567193896,-0.0390061303097705,-0.0921236600901042,0.00717146685694936,15.5545966666667,5799.7743656053,2364.02072830236,35.3825860182371,11.5700474164134,0.6856,15.8084933333333
-2.18294444214553,0.0609777371074642,0.0693182983970004,0.0757631034902104,-0.00103460167835379,-0.000523269369175683,16.06079,-0.0488981588373808,-0.0206349952122041,0.00137630164377156,-0.0530645824763474,NaN,15.6868233333333,0.113853057158572,0.162480740667241,0.106482329243728,-0.0322507122507123,NaN,15.3841066666667,-0.00349862662632805,0.151509600510848,0.102126575830893,-0.0811476852666784,-0.0212687846235539,16.73306,0.00324422794833223,-0.00527117614741313,-0.0162461276515241,0.0959725792630677,0.00311870973600437,15.7572433333333,-0.124638613035397,-0.0773154105899333,-0.0336353279444475,-0.102532235513438,0.00750254011588747,15.5155233333333,5743.54805466681,2365.60271368307,35.4749215805471,11.4476024316109,0.686407663950148,15.7702966666667
-2.11572221852839,0.0458034181140698,0.0708912563496509,0.0650614131095706,0.00839176916886997,-0.00168518657930694,15.9639533333333,-0.0473694823245159,-0.0172239707987768,-0.00101275026617142,-0.0545728781022899,NaN,15.6616066666667,0.124945159944814,0.179367749920528,0.122413477385094,-0.0306552706552705,NaN,15.3731,-0.0282326756193109,0.119090364914056,0.0921303960269961,-0.0455905650413658,-0.0175782786982891,16.50071,0.0105634159799024,0.0069127902452657,-0.0119422044599996,0.0972579263067697,0.00292132313432503,15.7071666666667,-0.104706975277467,-0.0415101040126786,-0.00990072153203503,-0.112008699704831,0.00718875107022465,15.4829633333333,5894.77165339469,2450.03240706768,36.3039343465046,11.3131136778116,0.685866508608199,15.7271366666667
-2.04849999770522,0.0402683670519826,0.0491275250160843,0.060105800802627,0.0110357512357744,-0.00425969118689118,15.7967366666667,-0.0539691785773778,-0.0279187135211432,-0.0043885844867434,-0.0540244069655835,NaN,15.4321066666667,0.112026332862152,0.173196732092785,0.0964566929133859,-0.0306552706552705,NaN,15.3613266666667,-0.0104407044675439,0.116158048609042,0.0844900038201961,-0.031948600598486,-0.0166291257472159,16.3884166666667,0.000167287640036262,0.00166924886179021,-0.0149927873814647,0.0942587832047987,0.00272393653264502,15.6961766666667,-0.0991343931596572,-0.0564454624191489,-0.0267455107687301,-0.113096162808762,0.00584231936672275,15.49313,5854.04626840216,2358.52192179531,35.4257428571429,11.2990626139818,0.68442745866744,15.70556
-1.91405555326492,0.0219341847922234,0.0212998392326833,0.0304025294904535,0.00137946890447194,-0.0036618420217075,16.1014833333333,-0.060088051907195,-0.0289557865499108,-0.0059985977304009,-0.0437405731523379,NaN,15.37759,0.0918398192004124,0.138837204251333,0.0878959897454681,-0.0222792022792023,NaN,15.39999,-0.00774969050738494,0.0723456176245885,0.0545969693110915,-0.0463826791057912,-0.0198368322000223,16.5133,0.00995829907206325,0.00422938126616357,-0.0163170714403954,0.0927592116538132,0.0025265499309659,15.6839966666667,-0.1059127854893,-0.0933358416211072,-0.0410133998806489,-0.105794624825229,0.00600079557640543,15.4496,5876.25000349199,2327.24890060467,35.2541191489362,11.3934054711246,0.68570056470115,15.66287
-1.84738888777792,0.0220227631687639,0.0371352924675858,0.0395232883375898,-0.00264398206690442,-0.00193395949590724,16.06043,-0.0618549565880645,-0.0379179777440071,-0.00376535355371477,-0.0460715754833402,NaN,15.4549066666667,0.0899087958225564,0.114044708235934,0.0673411463101996,-0.0189173789173789,NaN,15.5285433333333,-0.0185972844109892,0.0617832316397602,0.0601999235960782,-0.0438303115648653,-0.0219156649430889,16.7778133333333,0.0127964579369961,0.0097562676847196,-0.0165535507366331,0.0955441302485003,0.00232916332928568,15.6937266666667,-0.100640445820311,-0.093683138661807,-0.0456789453697174,-0.102687587385428,0.00459279369105392,15.4605966666667,5906.33935869043,2389.48736727139,35.1457252279635,11.4335513677812,0.684280786324467,15.6888833333333
-1.7134999986738,0.0363958785409153,0.0291871992324273,0.0315578256110909,0.0087366363949879,-0.000477391088329893,15.9977166666667,-0.0704980031591608,-0.0328705565392796,-0.00571295021942941,-0.0396270396270396,NaN,15.6282566666667,0.0851115853425088,0.115084759922531,0.0644112799853507,-0.0132193732193732,NaN,15.43702,-0.00704884871583789,0.0976875091782359,0.0663440723290463,-0.0710262277767999,-0.021037061021937,16.95479,0.0364369547014345,0.0187935820717633,-0.0182325537399198,0.0862253641816624,0.0019699191742073,15.63071,-0.105463044252555,-0.079576337965202,-0.0289969077198503,-0.100823364921547,0.00557546730057923,15.4398366666667,5931.53987378106,2365.31997928579,35.7057604863222,11.4576389057751,0.684970700967699,15.6782866666667
-1.64572221972048,0.0349624457248847,0.0318927537096969,0.0350541165024931,0.0193125646626049,-0.00238918926324638,15.9106666666667,-0.0694040208779096,-0.0387720729422709,-0.00423277675348621,-0.0290689702454409,NaN,15.6441433333333,0.0748900911054138,0.113430151462079,0.0555759018494781,-0.0160683760683761,NaN,15.3861333333333,-0.0202934178043642,0.10653960458377,0.0651343435629697,-0.0804435838760782,-0.0193413237690364,16.62644,0.015714111366212,0.00338682423780368,-0.0192257667841181,0.0825835475578407,0.00173700352424655,15.6510566666667,-0.103967626893918,-0.0595987461809824,-0.0211305810231651,-0.103930402361349,0.00427079000175334,15.3837,5896.40982413293,2411.66955493162,36.1413434650456,11.4174930091185,0.684210821257427,15.67667
-1.51127777528018,0.0428730197456413,0.0557544244997947,0.0466374802383558,0.0233360156339808,-0.00246994292317548,15.8459433333333,-0.0651535782257324,-0.0350221764900148,-0.00202550053234307,-0.044906074317839,NaN,15.4500233333333,0.0658259393802518,0.110120934541175,0.0610236220472442,-0.00911680911680912,NaN,15.4105766666667,0.0151302847645702,0.128319362373538,0.0870368012224627,-0.0741066713606758,-0.016244324800251,17.0349166666667,0.0235646667503746,0.00409859454555073,-0.0153711542554449,0.0762639245929733,0.00165176853410864,15.5977233333333,-0.0951766000903469,-0.0586254816510992,-0.0314653067867413,-0.0942985862979649,0.00422271763782311,15.3633333333333,5948.9723789453,2419.12756959033,35.8362346504559,11.5419452887538,0.6834,15.6949933333333
-1.44405555166304,0.0254659120318983,0.0178595995618831,0.00687097166484252,0.0267846878951603,-0.00427281781596756,15.6954066666667,-0.0660844470154487,-0.0348190654014032,-0.00688150821885791,-0.0399012751953928,NaN,15.61685,0.0714388809645563,0.109571874467914,0.0680278337300861,-0.013105413105413,NaN,15.47199,0.0373158184861047,0.0866749855210667,0.0630650706736282,-0.0254356627354339,-0.0135234194913628,16.5674233333333,0.0229331357103406,-0.00169672864238279,-0.0136921512521577,0.0816195372750641,0.00153961692256721,15.52241,-0.0604208325298784,-0.0600881759823274,-0.0332013237129063,-0.100201957433587,0.00574642977922135,15.4337266666667,6190.02388546139,2425.17506600871,35.7178042553192,11.4656680851064,0.68425648065216,15.7267033333333
-1.30961110722274,0.0165869162992953,-0.00908680049262112,0.00109449106165638,0.0146568571100125,-0.00292429904370539,15.77598,-0.0651297573763716,-0.0347266822287544,-0.00368744968708623,-0.0215274921157275,NaN,15.6722166666667,0.0787415611331244,0.0709388477509216,0.056766160043948,-0.00581196581196586,NaN,15.45331,0.0374482997510135,0.0869161014826771,0.0554565134343563,-0.0353810948776624,-0.0103559975040468,16.55487,0.0185493778410311,0.0181120665703161,-0.00926998841251447,0.0540916880891174,0.00114484371920809,15.48418,-0.0507378478302163,-0.0478556126800352,-0.0338252047957467,-0.086530992698462,0.00443278696850657,15.3653866666667,6259.04810415456,2401.69700858323,35.719811550152,11.6423100303951,0.682887044737208,15.7653933333333
-1.24238888639957,0.0246150423908471,-0.00579727361436799,0.0115529612063723,0.00827681342683073,0.000110166858928062,15.65965,-0.0634312497750041,-0.0345764601843429,-0.00132436573268591,-0.0264637323460855,NaN,15.60831,0.0669759188404029,0.0784423717657252,0.0536531770737962,-0.00752136752136745,NaN,15.4178933333333,0.0375807810159223,0.0714951280999629,0.0561568827199797,0.0230593205421581,-0.00728417456086006,16.6163066666667,0.0105526099316362,-0.000677446285833772,-0.0145198287889895,0.0381319622964866,0.000947457117527861,15.4854033333333,-0.0633223892718123,-0.0609627493415901,-0.034421960614116,-0.086064937082492,0.00386897400922037,15.3894166666667,6115.7221964727,2409.42196407947,35.7288443768997,11.6483319148936,0.684168504716326,15.7393433333333
-1.10738888662308,0.0245601102720194,-0.00769407840473435,0.0103064574972638,0.0213817680193127,-0.00144699132763726,15.8496533333333,-0.0594495589066619,-0.0257484661557015,-0.000856942532914462,-0.0222130810366106,NaN,15.6787166666667,0.0698613495758869,0.0846695499925396,0.062213880241714,-0.00273504273504266,NaN,15.4748466666667,0.0368464469962348,0.0638372953348847,0.0439959251241564,0.0160183066361557,-0.0036648981139481,16.4799666666667,0.0152658066338511,0.0189557989740041,-0.00631399720954429,0.033204798628963,0.000848764313030825,15.4211533333333,-0.0455833021421989,-0.0418976813054841,-0.0287527803396085,-0.0741028429392575,0.00505526776809839,15.4186933333333,6333.62403261565,2473.70684987834,35.9074936170213,11.8028936170213,0.684433224536187,15.6693466666667
-1.04016666300595,0.0206108484542478,-0.0204941284759734,-0.00212817706433188,0.023680882860099,-0.00311371528925741,15.64576,-0.0532846434418626,-0.0181061970070642,-0.000908878444000116,-0.0281091457562045,NaN,15.5953133333333,0.0553211180262458,0.0652214181826287,0.0474272111334919,0.00239316239316256,NaN,15.4191366666667,0.0376417663658304,0.0455648560510709,0.0195466700623965,0.0105615208590037,-0.00263081912911578,16.77005,0.000724802877203778,0.0137555260952074,-0.0160096483552865,0.0428449014567267,0.000552684410511262,15.3910266666667,-0.0530232090382218,-0.0500998258009376,-0.025009493842565,-0.089016622650303,0.00338706912245157,15.39387,6231.76580575366,2466.48008298296,36.0158875379939,11.6101933130699,0.683819601088307,15.6713866666667
-0.905722218565643,0.0195697481072883,-0.023653587705,-0.0144412015079656,0.0190826531785262,-0.0032733224222582,15.7523566666667,-0.0554842594827937,-0.0152943749523198,-0.000649198888571512,-0.0300287947346771,NaN,15.5208233333333,0.0426536587324065,0.0671352922615769,0.0557590184947812,-0.0109401709401709,NaN,15.3365066666667,0.0371457767979468,0.0774255693975223,0.0228575066853434,-0.0242914979757085,-0.0024643865032915,16.5706866666667,0.0254874665968656,0.014032985239077,-0.01288812164495,0.0434875749785775,0.000404644211080107,15.39591,-0.0537401235142612,-0.0573863418359302,-0.0275321434383986,-0.073170731707317,0.0035870675295766,15.5029233333333,6204.07832192257,2440.74278481578,35.9105045592705,11.8169446808511,0.685163456228846,15.71617
-0.838499997742474,0.00907495393331748,-0.0331730248748527,-0.0134379180347804,0.0102310610414991,-0.00314867511524741,15.6319366666667,-0.0562628156732806,-0.0247167011265026,0.00194759666571453,-0.0281091457562045,NaN,15.47568,0.0326627490760167,0.0396223534992397,0.0281084050540195,-0.00433048433048433,NaN,15.42398,0.0287647930907911,0.0292022996084802,0.0261046733732333,-0.0191867628938566,-0.00263081912911578,16.25616,0.0234284674555114,0.032688245403629,-0.00550996760233657,0.025706940874036,0.000434252270820279,15.33533,-0.058196676390542,-0.0410289225488744,-0.0283187761080671,-0.0770545285070684,0.00252648692571489,15.77718,6193.93263946744,2458.43563695382,35.9004680851064,11.7647550151976,0.684828570566433,15.7609133333333
-0.703499997965991,0.00330946168991009,-0.0361474373581336,-0.0178158822814057,0.00281641567996305,-0.00251968524083934,15.6636966666667,-0.043942809023841,-0.0184919454117967,0.00148017346594309,-0.0153571918277801,NaN,15.59042,0.0240614643600356,0.0158046367230096,0.0223402307269731,-0.000569800569800494,NaN,15.45818,0.0580364408248812,0.0507389985498201,0.0320259773335032,-0.0233233585636332,-0.00107970065186613,16.4767566666667,0.00651013918633248,0.000485462102573608,-0.00730721025374215,0.0325621251071122,0.000157910710809395,15.34911,-0.0211680389534374,-0.0420056711891712,-0.0220799652796616,-0.0480037284449278,0.00351621006800062,15.3600866666667,6450.62919604433,2512.47042129508,36.1052121580547,12.1401191489362,0.683449169788092,15.78002
-0.636277774348855,0.00728092911605627,-0.0336636165639405,-0.0187887632251003,0.0108633176227153,-0.00101502409656706,15.6018166666667,-0.048761176846668,-0.0230996048903769,0.00044145524422845,-0.0179624297271357,NaN,15.67224,0.0298475787976713,0.0187881343904746,0.0232558139534884,-0.0179487179487179,NaN,15.3755633333333,0.0187490334821447,0.0391644011876522,0.01508977460843,-0.0216511177609577,-0.0018704679540944,16.5051966666667,0.011731149369284,-0.00102085664249518,-0.0156076335516825,0.0329905741216796,9.87100772165128e-06,15.30884,-0.0313301243794383,-0.0316380419537723,-0.022541094775674,-0.0585676557402517,0.00274134809064797,16.03964,6289.63575327578,2488.2003565228,36.055029787234,12.0066340425532,0.683208238936397,15.7324533333333
-0.50183332990855,-0.00899968073400459,-0.0324425213131547,-0.0238051805910251,0.044487872169215,4.15530119097784e-05,15.62539,-0.0384428205271827,-0.0142425863495496,0.00044145524422845,-0.0102838338132457,NaN,15.78736,0.0271770553160462,0.0297794328112406,0.0247207471159128,-0.00883190883190865,NaN,15.3539966666667,-0.0147052694353864,0.0388499384603811,0.0181459314911501,-0.0330927653582117,-0.00107970065186613,16.3652166666667,0.0307967550085406,-0.000720295646396529,-0.011303710360158,0.0261353898886032,-0.000187515593958354,15.25474,-0.0141902048743996,0.00153140674716257,0.0127488743015243,-0.0472269690849776,0.00220191614800513,16.1926733333333,6461.72704896985,2563.24153562034,37.278475987842,12.1501556231003,0.683,15.72309
-0.434611109085381,-0.00958827945467866,-0.0347068214269598,-0.0114921561473914,0.0432233590067823,0.00299585335583119,15.6603966666667,-0.0379383371044572,-0.029787216269041,-0.00324599444285756,-0.00438776909365135,NaN,15.73528,0.0212395062606201,0.0206972122766356,0.020600622596594,-0.0154415954415954,NaN,15.3369166666667,0.00163385283091877,0.0263083010039364,0.027600916847065,-0.045414539693716,-0.00159674014428346,16.48934,0.0313145763579639,0.0150900932932216,-0.0136921512521577,0.0231362467866325,-0.000236862492549839,15.2970566666667,-0.0150873956999203,0.00943604295870104,0.00971084468073569,-0.0557713220444308,0.00203391510708184,16.4119933333333,6432.45957282457,2567.78480697604,37.1580382978723,12.0397544072948,0.683119431103243,15.70031
-0.300166664645076,-0.00846611506010841,-0.0490420271572303,-0.0251732944180955,0.0220715024715485,0.00253552598167217,15.4821766666667,-0.034993576563308,-0.0295255044020443,-0.00324599444285756,-0.00370218017276847,NaN,15.63275,0.0178094288989308,0.0314651694545938,0.0306262589269366,-0.02011396011396,NaN,15.3967333333333,0.00300916957669251,0.0269731627490883,0.0156946389914683,-0.0260517514522093,-0.000562661159448807,16.34123,0.021608018976321,-0.0120000393031595,-0.0133137843781778,0.0170308483290489,-0.000434248597886544,15.28446,-0.0210971544993729,0.00374844334617386,0.00919546465578036,-0.040546838589405,0.00161372217207556,16.5496466666667,6455.18432604839,2579.84719377609,37.1690784194529,12.2364693009119,0.683921860057171,15.70677
